id_estabelecimento,cod_setor,latitude,longitude,dsc_estabe,categoria_original,confissao
950,310620005640139P,-19.902168,-43.942801,IGREJA BATISTA LAGOINHA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
951,310620005640126P,-19.898234,-43.945537,IGREJA BATISTA LAGOINHA ESPACO HUB,PROTESTANTE HISTÓRICA,Protestante/Evangélica
952,310620005680160P,-19.869353,-43.997654,IGREJA BATISTA LAGOINHA PAQUETA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
953,310620060640195P,-19.85384,-43.914733,IGREJA BATISTA LAGOINHA SAO GABRIEL,PROTESTANTE HISTÓRICA,Protestante/Evangélica
954,310620005620644P,-19.934658,-43.936045,IGREJA BATISTA LAGOINHA SAVASSI,PROTESTANTE HISTÓRICA,Protestante/Evangélica
955,310620025610140P,-19.986803,-44.036887,IGREJA BATISTA LAGOS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
956,310620060690196P,-19.788001,-43.987655,IGREJA BATISTA LEAO DE JUDA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
957,310620025610646P,-19.989483,-44.055644,IGREJA BATISTA LEAO DE JUDA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
958,310620060690503P,-19.818925,-43.961023,IGREJA BATISTA LIBERDADE,PROTESTANTE HISTÓRICA,Protestante/Evangélica
959,310620060690254P,-19.813118,-43.980616,IGREJA BATISTA LOGOS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
960,310620060690254P,-19.813292,-43.980637,IGREJA BATISTA LOGOS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
961,310620025610028P,-19.998318,-44.01459,IGREJA BATISTA MANACIAL,PROTESTANTE HISTÓRICA,Protestante/Evangélica
962,310620005650241P,-19.904954,-44.015019,IGREJA BATISTA MANACIAL DA VIDA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
963,310620060690511P,-19.802347,-43.954733,IGREJA BATISTA MANAIM,PROTESTANTE HISTÓRICA,Protestante/Evangélica
964,310620060690511P,-19.802587,-43.954889,IGREJA BATISTA MANAIM,PROTESTANTE HISTÓRICA,Protestante/Evangélica
965,310620025610415P,-19.978179,-44.003162,IGREJA BATISTA MANANCIAL,PROTESTANTE HISTÓRICA,Protestante/Evangélica
966,310620025610179P,-19.963931,-43.999684,IGREJA BATISTA MANANCIAL,PROTESTANTE HISTÓRICA,Protestante/Evangélica
967,310620005630117P,-19.890207,-43.907137,IGREJA BATISTA MANANCIAL,PROTESTANTE HISTÓRICA,Protestante/Evangélica
968,310620060640104P,-19.855818,-43.919561,IGREJA BATISTA MANANCIAL,PROTESTANTE HISTÓRICA,Protestante/Evangélica
969,310620025610242P,-19.956014,-44.01111,IGREJA BATISTA MANANCIAL,PROTESTANTE HISTÓRICA,Protestante/Evangélica
970,310620060640063P,-19.855484,-43.906078,IGREJA BATISTA MANANCIAL DA ADORACAO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
971,310620005670791P,-19.95578,-43.976183,IGREJA BATISTA MANANCIAL DA GRACA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
972,310620060660226P,-19.845338,-43.942985,IGREJA BATISTA MANANCIAL DE VIDA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
973,310620025610567P,-19.990489,-44.021238,IGREJA BATISTA MANASSES,PROTESTANTE HISTÓRICA,Protestante/Evangélica
974,310620005640137P,-19.904425,-43.94019,IGREJA BATISTA MEMORIAL,PROTESTANTE HISTÓRICA,Protestante/Evangélica
975,310620025610167P,-19.985955,-44.044989,IGREJA BATISTA MEMORIAL CENTRAL DO TIROL,PROTESTANTE HISTÓRICA,Protestante/Evangélica
976,310620005650380P,-19.913097,-43.945558,IGREJA BATISTA MEMORIAL DE JERUSALEM,PROTESTANTE HISTÓRICA,Protestante/Evangélica
977,310620025610444P,-19.9963,-44.046644,IGREJA BATISTA MILAGRE DE JESUS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
978,310620060640288P,-19.847497,-43.88116,IGREJA BATISTA MILAGRES,PROTESTANTE HISTÓRICA,Protestante/Evangélica
979,310620005680127P,-19.87301,-43.950168,IGREJA BATISTA MIN RENUNCIA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
980,310620060660405P,-19.846387,-43.937017,IGREJA BATISTA MINISTERIO ALIANCA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
981,310620060660403P,-19.845402,-43.921323,IGREJA BATISTA MINISTERIO ALIANCA MISSAO GUARANI,PROTESTANTE HISTÓRICA,Protestante/Evangélica
982,310620060660163P,-19.810822,-43.939673,IGREJA BATISTA MISSAO RESTAURACAO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
983,310620060680016P,-19.843778,-43.981173,IGREJA BATISTA MISSIONARIA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
984,310620005670765P,-19.965175,-43.97427,IGREJA BATISTA MISSIONARIA EBENEZER,PROTESTANTE HISTÓRICA,Protestante/Evangélica
985,310620025610597P,-19.999072,-43.965561,IGREJA BATISTA MISSIONARIA OLHOS DAGUA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
986,310620060660109P,-19.862687,-43.930547,IGREJA BATISTA MISSIONARIA PETENCOATAL,PROTESTANTE HISTÓRICA,Protestante/Evangélica
987,310620060690199P,-19.787073,-43.98326,IGREJA BATISTA MISSOES DE GIDEAO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
988,310620060640182P,-19.829255,-43.899939,IGREJA BATISTA MONTE DAS OLIVEIRAS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
989,310620005630424P,-19.915094,-43.892003,IGREJA BATISTA MONTE MORIA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
990,310620060640097P,-19.864458,-43.913071,IGREJA BATISTA MORYA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
991,310620005640155P,-19.877981,-43.913496,IGREJA BATISTA MULTIPLIQUE,PROTESTANTE HISTÓRICA,Protestante/Evangélica
992,310620005650610P,-19.90086,-44.019845,IGREJA BATISTA NACIONAL,PROTESTANTE HISTÓRICA,Protestante/Evangélica
993,310620025610209P,-19.990952,-44.054978,IGREJA BATISTA NACIONAL,PROTESTANTE HISTÓRICA,Protestante/Evangélica
994,310620005630211P,-19.927336,-43.904514,IGREJA BATISTA NACIONAL,PROTESTANTE HISTÓRICA,Protestante/Evangélica
995,310620060690097P,-19.810806,-44.000977,IGREJA BATISTA NACIONAL DA ESPERAN,PROTESTANTE HISTÓRICA,Protestante/Evangélica
996,310620060690296P,-19.825928,-43.989679,IGREJA BATISTA NACIONAL DO AVIVAMENTO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
997,310620005680300P,-19.902296,-43.997012,IGREJA BATISTA NACIONAL DO ENCONTRO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
998,310620005670113P,-19.968222,-43.992913,IGREJA BATISTA NACIONAL FONTE DA VIDA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
999,310620060640158P,-19.852577,-43.899624,IGREJA BATISTA NACIONAL NAZARE,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1000,310620060690114P,-19.794816,-43.973413,IGREJA BATISTA NACIONAL ROSA DE SARON,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1001,310620060690231P,-19.807357,-43.954299,IGREJA BATISTA NACIONAL SHEKINAH,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1002,310620005630015P,-19.9071,-43.910271,IGREJA BATISTA NACIONAL VIDA NOVA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1003,310620005680093P,-19.867123,-44.017531,IGREJA BATISTA NO CONFISCO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1004,310620005650602P,-19.905176,-44.012098,IGREJA BATISTA NO GLORIA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1005,310620005650237P,-19.908018,-44.018586,IGREJA BATISTA NOVA ALIANCA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1006,310620005630279P,-19.907786,-43.929161,IGREJA BATISTA NOVA ALIANCA COM DEUS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1007,310620005650318P,-19.888162,-43.96115,IGREJA BATISTA NOVA ESPERACA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1008,310620005650671P,-19.91081,-44.020774,IGREJA BATISTA NOVA ESPERANCA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1009,310620005640050P,-19.894383,-43.935421,IGREJA BATISTA NOVA FLORESTA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1010,310620005670773P,-19.942327,-43.992646,IGREJA BATISTA NOVA GAMELEIRA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1011,310620005650255P,-19.896496,-44.013154,IGREJA BATISTA NOVA JERUSALEM,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1012,310620060660226P,-19.845635,-43.942895,IGREJA BATISTA NOVA UNCAO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1013,310620005630152P,-19.887746,-43.905114,IGREJA BATISTA NOVA VIDA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1014,310620005650251P,-19.894573,-44.015775,IGREJA BATISTA NOVA VIDA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1015,310620005680127P,-19.871817,-43.950708,IGREJA BATISTA NOVA VIDA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1016,310620060690357P,-19.790339,-43.968164,IGREJA BATISTA NOVA YORK,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1017,310620005640273P,-19.878653,-43.945569,IGREJA BATISTA NOVO ALVORCER,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1018,310620025610389P,-19.978589,-44.056745,IGREJA BATISTA NOVO COMECO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1019,310620005630442P,-19.891386,-43.902519,IGREJA BATISTA NOVO ISRAEL,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1020,310620025610387P,-19.982456,-44.054382,IGREJA BATISTA NOVO TEMPO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1021,310620060690134P,-19.816339,-43.962741,IGREJA BATISTA NOVO TEMPO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1022,310620005630411P,-19.909147,-43.938369,IGREJA BATISTA OASIS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1023,310620060690488P,-19.825743,-43.980812,IGREJA BATISTA OBRA MISSIONARIA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1024,310620060660181P,-19.798048,-43.934332,IGREJA BATISTA OBRA MISSIONARIA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1025,310620005670508P,-19.939742,-44.024069,IGREJA BATISTA PALAVRA DA FE,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1026,310620060680092P,-19.839214,-43.980866,IGREJA BATISTA PALAVRA VIVA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1027,310620005670024P,-19.964969,-43.983357,IGREJA BATISTA PALMEIRAS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1028,310620060690335P,-19.803244,-43.991469,IGREJA BATISTA PARAUNA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1029,310620005650003P,-19.914085,-43.981471,IGREJA BATISTA PEDRA ANGULAR,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1030,310620005640163P,-19.877085,-43.911997,IGREJA BATISTA PEDRAS VIVAS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1031,310620005680308P,-19.898392,-43.989804,IGREJA BATISTA PENIEL,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1032,310620005650383P,-19.915505,-43.948183,IGREJA BATISTA PENIEL,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1033,310620005650383P,-19.915484,-43.948147,IGREJA BATISTA PENIEL,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1034,310620060690155P,-19.830342,-43.981252,IGREJA BATISTA PENTECOSTAL,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
1035,310620025610564P,-19.983977,-44.002474,IGREJA BATISTA PENTECOSTAL DO AMOR MAIOR,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
1036,310620060690167P,-19.829733,-43.991363,IGREJA BATISTA PENTECOSTAL EXISTE UM DEUS,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
1037,310620005670763P,-19.962841,-43.996219,IGREJA BATISTA PETENCOSTAL MISSIONARIA,PENTECOSTAL CLÁSSICA,Protestante/Evangélica
1038,310620005630459P,-19.908104,-43.89887,IGREJA BATISTA POMPEIA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1039,310620005630001P,-19.907289,-43.9039,IGREJA BATISTA POMPEIA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1040,310620025610621P,-19.992385,-44.005001,IGREJA BATISTA PONTOS DOS MILAGRES,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1041,310620060660010P,-19.827607,-43.932523,IGREJA BATISTA PORTAS ABERTAS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1042,310620060690194P,-19.79207,-43.988533,IGREJA BATISTA PRESBITERIANA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1043,310620060640237P,-19.856997,-43.871182,IGREJA BATISTA PRIMITIVA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1044,310620025610230P,-19.988706,-43.997807,IGREJA BATISTA PRINCIPE DA PAZ,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1045,310620025610006P,-20.00327,-44.010358,IGREJA BATISTA PRINCIPE DA PAZ,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1046,310620005620328P,-19.918441,-43.95086,IGREJA BATISTA PRINCIPE DA PAZ,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1047,310620005670608P,-19.946039,-44.000921,IGREJA BATISTA PROFETICA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1048,310620005620139P,-19.937704,-43.91517,IGREJA BATISTA PROFETICA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1049,310620060690318P,-19.829969,-43.982334,IGREJA BATISTA PROFETIZANDO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1050,310620060660082P,-19.838734,-43.913692,IGREJA BATISTA PROFETIZANDO AVIVAMENTO DOS ULTIMOS TEMPOS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1051,310620005690004P,-19.833268,-43.993425,IGREJA BATISTA PROFETIZANDO O AVIVAMENTO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1052,310620060660390P,-19.800466,-43.914523,IGREJA BATISTA PROFETIZANDO O AVIVAMENTO DOS ULTIMOS TEMPOS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1053,310620005650343P,-19.891141,-43.95212,IGREJA BATISTA PRQUE RIACHUELO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1054,310620060690416P,-19.800646,-43.983195,IGREJA BATISTA QUEMUEL NO MANTIQUEIRA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1055,310620060690188P,-19.812654,-44.003687,IGREJA BATISTA REAVIVAMENTO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1056,310620005630490P,-19.910935,-43.878886,IGREJA BATISTA RECOMECAR,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1057,310620060660415P,-19.852177,-43.929252,IGREJA BATISTA RECOMECO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1058,310620005650346P,-19.895735,-43.953518,IGREJA BATISTA RECOMECO EM CRISTO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1059,310620060660213P,-19.811966,-43.939053,IGREJA BATISTA REENCONTRO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1060,310620060690253P,-19.836351,-43.989512,IGREJA BATISTA REGULAR,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1061,310620025610267P,-19.975826,-44.060096,IGREJA BATISTA REMANESCENTES,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1062,310620005650043P,-19.910865,-43.994871,IGREJA BATISTA RENASCENDO EM CRISTO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1063,310620005650482P,-19.920771,-43.984094,IGREJA BATISTA RENASCER,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1064,310620025610293P,-20.012971,-44.024064,IGREJA BATISTA RENASCER DO AVIVAMENTO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1065,310620060690059P,-19.805104,-43.966395,IGREJA BATISTA RENOVADA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1066,310620060660401P,-19.827982,-43.92676,IGREJA BATISTA RENOVADA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1067,310620060660077P,-19.839103,-43.908098,IGREJA BATISTA RENOVADA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1068,310620005630396P,-19.909543,-43.880008,IGREJA BATISTA RENOVADA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1069,310620025610201P,-19.99394,-43.993817,IGREJA BATISTA RENOVADA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1070,310620025610157P,-19.995454,-44.054392,IGREJA BATISTA RENOVADA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1071,310620005670623P,-19.930276,-43.974545,IGREJA BATISTA RENOVADA CANAA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1072,310620060660363P,-19.833035,-43.906645,IGREJA BATISTA RENOVADA CHAMA E GLORIA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1073,310620005670023P,-19.959975,-43.979695,IGREJA BATISTA RENOVADA EM MAROJO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1074,310620005620515P,-19.933435,-43.908265,IGREJA BATISTA RENOVADORA RHEMA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1075,310620005680399P,-19.829468,-44.011751,IGREJA BATISTA RESGATANDO VIDAS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1076,310620005650312P,-19.897804,-43.977582,IGREJA BATISTA RESGATANDO VIDAS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1077,310620005620127P,-19.941431,-43.909209,IGREJA BATISTA RESGATANDO VIDAS NA SERRA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1078,310620060660051P,-19.84205,-43.929462,IGREJA BATISTA RESGATE,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1079,310620060660051P,-19.842115,-43.929515,IGREJA BATISTA RESGATE,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1080,310620060680004P,-19.839758,-43.97775,IGREJA BATISTA RESGATE,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1081,310620060690130P,-19.812053,-43.960102,IGREJA BATISTA RESTAURADOR,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1082,310620060640047P,-19.851653,-43.90395,IGREJA BATISTA RESTAURADORA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1083,310620025610469P,-19.980657,-44.05064,IGREJA BATISTA RESTAURANDO VIDAS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1084,310620060690044P,-19.806112,-43.990558,IGREJA BATISTA RESTAURANDO VIDAS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1085,310620060640047P,-19.851477,-43.903952,IGREJA BATISTA RESTAURANDOA INTEGRIDADE,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1086,310620005630142P,-19.91484,-43.922643,IGREJA BATISTA REVIVER,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1087,310620060690022P,-19.817525,-43.984465,IGREJA BATISTA RIO BRANCO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1088,310620060660247P,-19.830642,-43.910745,IGREJA BATISTA RIOS DE AGUA VIVA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1089,310620005620737P,-19.920652,-43.955287,IGREJA BATISTA ROCHA DE SALEM,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1090,310620005640013P,-19.88201,-43.937885,IGREJA BATISTA ROCHA ETERNA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1091,310620060640083P,-19.861027,-43.906084,IGREJA BATISTA ROCHA VIVA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1092,310620060660271P,-19.832336,-43.91847,IGREJA BATISTA ROCHA VIVA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1093,310620060660271P,-19.832065,-43.918555,IGREJA BATISTA ROCHA VIVA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1094,310620005680035P,-19.872546,-43.999862,IGREJA BATISTA SALDADOS DE CRISTO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1095,310620025610154P,-19.989015,-44.002341,IGREJA BATISTA SANTUARIO DE ADORACAO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1096,310620025610209P,-19.988105,-44.054844,IGREJA BATISTA SEMANDO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1097,310620060690532P,-19.829995,-43.986134,IGREJA BATISTA SEMEANDO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1098,310620060690351P,-19.826286,-43.969746,IGREJA BATISTA SEMEANDO A PAZ,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1099,310620060680079P,-19.845585,-43.972371,IGREJA BATISTA SEMEAR,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1100,310620060690221P,-19.797433,-43.956052,IGREJA BATISTA SERRA VERDE,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1101,310620025610244P,-19.95829,-44.01025,IGREJA BATISTA SERVIR,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1102,310620025610308P,-19.978691,-44.020476,IGREJA BATISTA SHALOM,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1103,310620060690023P,-19.814506,-43.983744,IGREJA BATISTA SHALON,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1104,310620025610235P,-19.985487,-44.055969,IGREJA BATISTA SHALON,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1105,310620025610322P,-19.997171,-43.996485,IGREJA BATISTA SHALON,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1106,310620025610296P,-20.011462,-44.030061,IGREJA BATISTA SHALON,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1107,310620005630449P,-19.919637,-43.88055,IGREJA BATISTA SHEKINAH,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1108,310620060690232P,-19.805401,-43.955667,IGREJA BATISTA SHEKINAH,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1109,310620060640297P,-19.855545,-43.892886,IGREJA BATISTA SINAIS E MARAVILHAS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1110,310620005650625P,-19.922685,-44.009938,IGREJA BATISTA SOL DA JUSTICA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1111,310620005650091P,-19.925413,-43.999623,IGREJA BATISTA SOL RESTAURACAO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1112,310620060660006P,-19.836556,-43.933186,IGREJA BATISTA SOLDADOS DE CRISTO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1113,310620005640146P,-19.868941,-43.923399,IGREJA BATISTA SOLIDARIA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1114,310620005640146P,-19.869074,-43.923349,IGREJA BATISTA SOLIDARIA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1115,310620005680254P,-19.8604,-43.934298,IGREJA BATISTA SOLIDARIA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1116,310620005670694P,-19.975589,-43.971824,IGREJA BATISTA SOMOS UM,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1117,310620005680518P,-19.835932,-44.007226,IGREJA BATISTA TABERNACULO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1118,310620025610337P,-20.013183,-44.027353,IGREJA BATISTA TABERNACULO DA ADORACAO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1119,310620005650463P,-19.902428,-44.007698,IGREJA BATISTA TABERNACULO DA GLORIA,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1120,310620060690141P,-19.822826,-43.964484,IGREJA BATISTA TABERNACULO DE DEUS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1121,310620025610130P,-20.018857,-44.028307,IGREJA BATISTA TEMPLO DA FE,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1122,310620060640263P,-19.853365,-43.882012,IGREJA BATISTA TEMPLO DO DEUS VIVO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1123,310620025610604P,-19.995742,-44.021478,IGREJA BATISTA TEMPLO DOS QUERUBINS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1124,310620060640007P,-19.842841,-43.894861,IGREJA BATISTA TEMPO DE AVIVAMENTO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1125,310620060690218P,-19.799538,-43.964953,IGREJA BATISTA TEMPO DE DEUS,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1126,310620005680300P,-19.902195,-43.997024,IGREJA BATISTA TRIUNFANTE,PROTESTANTE HISTÓRICA,Protestante/Evangélica
1127,310620005620298P,-19.954163,-43.941436,IGREJA BATISTA UNIAO,PROTESTANTE HISTÓRICA,Protestante/Evangélica
